item_id,order_status,created_at,stock_keeping_unit,price,qty_ordered,grand_total,increment_id,product_category,sales_commission_code,discount_amount,payment_method,BI Status,market_value,Customer Since,Customer ID
211485,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147697,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211486,canceled,2016-07-01,Teenz_B-0541,3250.0,1,3250.0,100147698,Women's Fashion,Unknown,0.0,Bank or Card,Gross,3250,2016-07-01,104
211487,completed,2016-07-01,Emo_SS-22057-11,775.0,1,775.0,100147699,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,775,2016-07-01,105
211489,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147700,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211490,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147701,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211491,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147702,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211492,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147703,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211493,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147704,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211495,refund,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147706,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Valid,320,2016-07-01,43
211494,completed,2016-07-01,UK_Soan Papdi 500 Gms,280.0,1,280.0,100147705,Soghaat,C LHE 41938,0.0,Cash_on_delivery,Net,280,2016-07-01,59
211496,completed,2016-07-01,sapil_Sapil Disclosure Men 100ML,1647.0,1,1647.0,100147707,Beauty & Grooming,R-isb-57478,0.0,Cash_on_delivery,Net,1647,2016-07-01,101
211497,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147708,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211498,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147709,Beauty & Grooming,C LHE 40936,0.0,Cash_on_delivery,Net,360,2016-07-01,59
211499,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147710,Beauty & Grooming,C LHE 40936,0.0,Cash_on_delivery,Net,360,2016-07-01,59
211500,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147711,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211501,refund,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147712,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Valid,320,2016-07-01,43
211502,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147713,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211503,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,1,165.0,100147714,Soghaat,R-KHS-103982,0.0,Cash_on_delivery,Net,350,2016-07-01,106
211504,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147715,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211505,refund,2016-07-01,UK_Gift Box Almond Delight 500 Gms,350.0,1,350.0,100147716,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,350,2016-07-01,107
211506,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147717,Beauty & Grooming,C-ISB-42133,0.0,Cash_on_delivery,Net,320,2016-07-01,35
211507,refund,2016-07-01,MYWALET_MW-002-D-BROWN,512.0,1,512.0,100147718,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,512,2016-07-01,105
211508,completed,2016-07-01,kcc_Bakheer Pocket Perfume,120.0,1,360.0,100147719,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,120,2016-07-01,13
211509,completed,2016-07-01,kcc_Oudh Pocket Perfume,120.0,1,360.0,100147719,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,120,2016-07-01,13
211510,completed,2016-07-01,kcc_Asool Pocket Perfume,120.0,1,360.0,100147719,Beauty & Grooming,R-KHW-104406,0.0,Cash_on_delivery,Net,120,2016-07-01,13
211511,canceled,2016-07-01,Veet_3,165.0,2,330.0,100147720,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Gross,330,2016-07-01,108
211512,completed,2016-07-01,itter_AB 1141,640.0,1,640.0,100147721,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,640,2016-07-01,105
211513,refund,2016-07-01,Veet_5,165.0,2,330.0,100147722,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,330,2016-07-01,108
211514,canceled,2016-07-01,sst_Logic  3-Regular fit-Medium,1950.0,1,1950.0,100147723,Men's Fashion,105259,0.0,Bank or Card,Gross,1950,2016-07-01,11
211516,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147724,Beauty & Grooming,C-ISB-84674,0.0,Cash_on_delivery,Net,360,2016-07-01,35
211517,completed,2016-07-01,kkc_Hayam King Air Freshener,144.0,1,144.0,100147725,Home & Living,Unknown,0.0,Cash_on_delivery,Net,144,2016-07-01,109
211518,refund,2016-07-01,UK_Sohan Halwa Tin Pack 400 Gms,285.0,1,285.0,100147726,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,285,2016-07-01,110
211519,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,1,350.0,100147727,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,111
211520,completed,2016-07-01,Teenz_B-0541,3250.0,1,3250.0,100147728,Women's Fashion,Unknown,0.0,Bank or Card,Net,3250,2016-07-01,112
211521,canceled,2016-07-01,sapil_Sapil Passion Women 200ML,375.0,1,375.0,100147729,Beauty & Grooming,Unknown,0.0,Bank or Card,Gross,375,2016-07-01,113
211522,completed,2016-07-01,kcc_active,180.0,1,180.0,100147730,Beauty & Grooming,C-KHC-34670,0.0,Cash_on_delivery,Net,180,2016-07-01,114
211523,canceled,2016-07-01,Dynasty_Classic Cotton-Skin,1725.0,1,1725.0,100147731,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1725,2016-07-01,115
211524,completed,2016-07-01,WE_ni72_parrot-veet-gift,1330.0,1,1330.0,100147732,Others,Unknown,0.0,Others,Net,1330,2016-07-01,116
211525,canceled,2016-07-01,cos_prfume_9,5200.0,1,5200.0,100147733,Others,Unknown,0.0,Cash_on_delivery,Gross,5200,2016-07-01,117
211526,canceled,2016-07-01,Trans_LW 509B,1350.0,1,1350.0,100147734,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,1350,2016-07-01,118
211527,canceled,2016-07-01,Trans_LW 509B,1350.0,1,1350.0,100147735,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,1350,2016-07-01,118
211529,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147737,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211528,canceled,2016-07-01,Trans_LW 509B,1350.0,1,1350.0,100147736,Kids & Baby,Unknown,0.0,Cash_on_delivery,Gross,1350,2016-07-01,118
211530,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147738,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211532,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147740,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211531,refund,2016-07-01,LC_3595471021182,8150.0,1,8150.0,100147739,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,8150,2016-07-01,117
211533,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147741,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211534,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147742,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211535,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147743,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211536,canceled,2016-07-01,shoppingmania_18k Gold Filled Blue Ruby Necklace & Earrings,1499.0,1,3749.0,100147744,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,1499,2016-07-01,119
211537,canceled,2016-07-01,Teenz_R-0172-7,2250.0,1,3749.0,100147744,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2250,2016-07-01,119
211540,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147746,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211539,canceled,2016-07-01,LC_3595471021182,8150.0,1,8150.0,100147745,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Gross,8150,2016-07-01,117
211541,canceled,2016-07-01,HOS_RLRW100,8300.0,1,17790.0,100147747,Beauty & Grooming,C-FSD-43702,0.0,Cash_on_delivery,Gross,8300,2016-07-01,120
211542,canceled,2016-07-01,AKL_A131131293_FC-12,9490.0,1,17790.0,100147747,Women's Fashion,C-FSD-43702,0.0,Cash_on_delivery,Gross,9490,2016-07-01,120
211543,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147748,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211544,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147749,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211545,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147750,Beauty & Grooming,C LHE 41938,0.0,Cash_on_delivery,Net,360,2016-07-01,59
211546,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147751,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211547,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147752,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211548,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147753,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211549,canceled,2016-07-01,MYWALET_MW-014-BLACK,428.0,1,428.0,100147754,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,428,2016-07-01,121
211550,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147755,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211551,canceled,2016-07-01,Xenium_WA-201611,860.0,1,1160.0,100147756,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,860,2016-07-01,122
211552,canceled,2016-07-01,pak_B-32,300.0,1,1160.0,100147756,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,300,2016-07-01,122
211553,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147757,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211554,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147758,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211555,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147759,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211556,refund,2016-07-01,rub_Rubian_VR-Box With Remote,1765.0,1,1765.0,100147760,Mobiles & Tablets,R-KHS-103982,0.0,Cash_on_delivery,Valid,1765,2016-07-01,106
211557,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147761,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211558,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147762,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211559,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147763,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211560,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147764,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211561,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147765,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211562,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147766,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211563,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147767,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211564,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147768,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211565,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147769,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211566,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147770,Beauty & Grooming,C-MUX-30078,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211567,completed,2016-07-01,kkc_ Icy Menthol Oasis Prickly Heat Powder,80.0,1,80.0,100147771,Beauty & Grooming,R6596,0.0,Cash_on_delivery,Net,80,2016-07-01,123
211568,refund,2016-07-01,shoppingmania_Enamel Retro NecklaceTitanic Heart Crystal Pendant,999.0,1,2559.0,100147772,Women's Fashion,Unknown,0.0,Cash_on_delivery,Valid,999,2016-07-01,124
211569,refund,2016-07-01,Teenz_E-1574 silver,1560.0,1,2559.0,100147772,Others,Unknown,0.0,Cash_on_delivery,Valid,1560,2016-07-01,124
211570,completed,2016-07-01,emo_HSP-17043-M,500.0,1,1049.0,100147773,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,500,2016-07-01,71
211572,completed,2016-07-01,Emo_HST-28676-L,199.0,1,1049.0,100147773,Men's Fashion,Unknown,0.0,Cash_on_delivery,Net,199,2016-07-01,71
211574,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,1,1049.0,100147773,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,71
211575,refund,2016-07-01,RS_Pheni Desi Ghee 500gm,260.0,2,520.0,100147774,Soghaat,Unknown,0.0,Cash_on_delivery,Valid,520,2016-07-01,125
211576,refund,2016-07-01,Huawei Honor 4X,24499.0,1,24499.0,100147775,Mobiles & Tablets,R-LHW-104137,0.0,Cash_on_delivery,Valid,24499,2016-07-01,126
211577,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,2,700.0,100147776,Soghaat,Unknown,0.0,Cash_on_delivery,Net,700,2016-07-01,127
211580,canceled,2016-07-01,AUDIONIC6-954217-513546,540.0,1,540.0,100147778,Computing,Unknown,0.0,Cash_on_delivery,Gross,540,2016-07-01,128
211578,completed,2016-07-01,Al Muhafiz Sohan Halwa Walnut,510.0,2,1370.0,100147777,Soghaat,Unknown,0.0,Cash_on_delivery,Net,1020,2016-07-01,129
211579,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,1,1370.0,100147777,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,129
211581,refund,2016-07-01,bata_leena-5176214-40-7,999.0,1,999.0,100147779,Women's Fashion,C-MUX-104110,0.0,Cash_on_delivery,Valid,999,2016-07-01,130
211583,canceled,2016-07-01,Tiraaz_Tm-01-001-M,2508.0,1,2508.0,100147780,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2508,2016-07-01,131
211585,canceled,2016-07-01,Tiraaz_Tm-01-001-M,2508.0,1,2508.0,100147781,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2508,2016-07-01,131
211587,completed,2016-07-01,Audionic_B-334,1900.0,1,1100.0,100147782,Computing,R-LHE-90613,0.0,Cash_on_delivery,Net,1900,2016-07-01,132
211588,canceled,2016-07-01,kcc_effect,140.0,1,140.0,100147783,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Gross,140,2016-07-01,133
211589,canceled,2016-07-01,kkc_Jasmine King Air Freshener,144.0,1,144.0,100147784,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,144,2016-07-01,133
211590,refund,2016-07-01,bata_wein-8734881-44-10,1199.0,1,1199.0,100147785,Men's Fashion,Unknown,0.0,Cash_on_delivery,Valid,1199,2016-07-01,134
211593,canceled,2016-07-01,CU-0107-Slim Fit Small,1295.0,1,1295.0,100147787,Men's Fashion,Unknown,0.0,Bank or Card,Gross,1295,2016-07-01,135
211592,completed,2016-07-01,itter_AB 1122,800.0,1,800.0,100147786,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,800,2016-07-01,136
211595,completed,2016-07-01,itter_AB 1126,800.0,1,800.0,100147788,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,800,2016-07-01,136
211596,refund,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147789,Beauty & Grooming,C-MUX-102023,0.0,Cash_on_delivery,Valid,320,2016-07-01,43
211597,completed,2016-07-01,itter_AB 1125,640.0,1,640.0,100147790,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Net,640,2016-07-01,136
211598,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147791,Beauty & Grooming,C-MUX-102023,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211599,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147792,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211600,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147793,Beauty & Grooming,C-MUX-102023,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211602,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147795,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211601,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147794,Beauty & Grooming,C-MUX-102023,0.0,Cash_on_delivery,Net,240,2016-07-01,43
211603,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147796,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211604,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147797,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211605,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147798,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211606,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147799,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211607,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147800,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211608,completed,2016-07-01,HR_Soan Papdi 500g,655.0,1,655.0,100147801,Soghaat,Unknown,0.0,Cash_on_delivery,Net,655,2016-07-01,136
211609,canceled,2016-07-01,stitchers_TnT 012-L,1999.0,3,5997.0,100147802,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,5997,2016-07-01,138
211611,completed,2016-07-01,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240.0,1,240.0,100147803,Beauty & Grooming,C-GUJ-52213,0.0,Cash_on_delivery,Net,240,2016-07-01,137
211612,canceled,2016-07-01,Ego_E02437-GN0-Green-XSM,2750.0,1,5445.0,100147804,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2750,2016-07-01,139
211614,canceled,2016-07-01,Ref-Queen 5041-Black-38,2695.0,1,5445.0,100147804,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2695,2016-07-01,139
211616,canceled,2016-07-01,B-power_8282391-44,2499.0,1,2499.0,100147805,Men's Fashion,Unknown,0.0,Cash_on_delivery,Gross,2499,2016-07-01,140
211618,canceled,2016-07-01,dawlance_Health Zone Plus 30 - 1.5 Ton Air Conditioner,37550.0,1,37550.0,100147806,Appliances,Unknown,0.0,Cash_on_delivery,Gross,37550,2016-07-01,141
211619,completed,2016-07-01,vitamin_Vita White,960.0,3,2880.0,100147807,Health & Sports,Unknown,0.0,Cash_on_delivery,Net,2880,2016-07-01,142
211620,completed,2016-07-01,sstop_Mini AIr Conditioner,1335.0,1,1335.0,100147808,Appliances,C-MUX-105333,0.0,Cash_on_delivery,Net,1335,2016-07-01,143
211621,refund,2016-07-01,Rajesh_RAJ61,680.0,1,680.0,100147809,Appliances,Unknown,0.0,Cash_on_delivery,Valid,680,2016-07-01,144
211622,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147810,Beauty & Grooming,C-MUX-105333,0.0,Cash_on_delivery,Net,360,2016-07-01,143
211623,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147811,Beauty & Grooming,C-MUX-105333,0.0,Cash_on_delivery,Net,360,2016-07-01,143
211625,completed,2016-07-01,BO_topfastRc-yellow,490.0,1,190.0,100147813,Kids & Baby,Unknown,300.0,Cash_on_delivery,Net,490,2016-07-01,145
211624,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147812,Beauty & Grooming,C-MUX-105333,0.0,Cash_on_delivery,Net,360,2016-07-01,143
211627,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147815,Beauty & Grooming,C-MUX-105333,0.0,Cash_on_delivery,Net,360,2016-07-01,143
211626,canceled,2016-07-01,Al Muhafiz Sohan Halwa Walnut,510.0,1,510.0,100147814,Soghaat,Unknown,0.0,Bank or Card,Gross,510,2016-07-01,146
211628,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147816,Beauty & Grooming,C-MUX-104331,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211630,completed,2016-07-01,HR_Pani Puri 360g,350.0,1,350.0,100147818,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,147
211629,completed,2016-07-01,Rajesh_Ben 10 Rail,400.0,1,100.0,100147817,Kids & Baby,Unknown,300.0,Cash_on_delivery,Net,400,2016-07-01,145
211631,completed,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147819,Beauty & Grooming,C-MUX-104331,0.0,Cash_on_delivery,Net,320,2016-07-01,43
211632,completed,2016-07-01,kcc_jazzy,140.0,1,140.0,100147820,Beauty & Grooming,C-MUX-104331,0.0,Cash_on_delivery,Net,140,2016-07-01,43
211633,canceled,2016-07-01,Samsung Galaxy S7 Edge,88999.0,1,88999.0,100147821,Mobiles & Tablets,R-LHC-104138,0.0,Cash_on_delivery,Gross,88999,2016-07-01,148
211634,refund,2016-07-01,BO_racingjeeoRC-silver,790.0,1,490.0,100147822,Kids & Baby,Unknown,300.0,Cash_on_delivery,Valid,790,2016-07-01,145
211635,completed,2016-07-01,Rajesh_Green Ben 10 Educational Computer,670.0,1,370.0,100147823,Kids & Baby,Unknown,300.0,Cash_on_delivery,Net,670,2016-07-01,145
211636,completed,2016-07-01,BO_nonRC-Jeep-Red,320.0,1,310.0,100147824,Kids & Baby,Unknown,157.38,Cash_on_delivery,Net,320,2016-07-01,145
211637,completed,2016-07-01,BO_blocks-small-1,290.0,1,310.0,100147824,Kids & Baby,Unknown,142.62,Cash_on_delivery,Net,290,2016-07-01,145
211638,canceled,2016-07-01,osaka_3.5W LED BULB,188.0,3,564.0,100147825,Appliances,Unknown,0.0,Cash_on_delivery,Gross,564,2016-07-01,149
211639,completed,2016-07-01,Dany_Genius Tab G7 Metallica,6500.0,1,6500.0,100147826,Mobiles & Tablets,Unknown,0.0,Cash_on_delivery,Net,6500,2016-07-01,150
211640,refund,2016-07-01,Mochika_M0001125-8,1913.0,1,1913.0,100147827,Men's Fashion,C SKZ 41328,0.0,Cash_on_delivery,Valid,1913,2016-07-01,56
211642,refund,2016-07-01,Mochika_M0001125-12,1913.0,1,1913.0,100147828,Men's Fashion,C SKZ 41328,0.0,Cash_on_delivery,Valid,1913,2016-07-01,56
211644,completed,2016-07-01,Dany256564981654986456,100.0,1,165.0,100147829,Computing,Unknown,54.79,Cash_on_delivery,Net,100,2016-07-01,22
211645,completed,2016-07-01,Dany72474879523146357896,65.0,1,165.0,100147829,Computing,Unknown,35.62,Cash_on_delivery,Net,65,2016-07-01,22
211646,completed,2016-07-01,cr_PEANUT SALTY-200 GM,90.0,1,165.0,100147829,Soghaat,Unknown,49.32,Cash_on_delivery,Net,90,2016-07-01,22
211647,completed,2016-07-01,cr_REWARI CHAKWAL,110.0,1,165.0,100147829,Soghaat,Unknown,60.27,Cash_on_delivery,Net,110,2016-07-01,22
211648,completed,2016-07-01,kcc_active,180.0,1,180.0,100147830,Beauty & Grooming,80226,0.0,Cash_on_delivery,Net,180,2016-07-01,151
211649,completed,2016-07-01,Al Muhafiz Sohan Halwa Almond,350.0,1,635.0,100147831,Soghaat,Unknown,0.0,Cash_on_delivery,Net,350,2016-07-01,152
211650,completed,2016-07-01,UK_Sohan Halwa Tin Pack 400 Gms,285.0,1,635.0,100147831,Soghaat,Unknown,0.0,Cash_on_delivery,Net,285,2016-07-01,152
211651,completed,2016-07-01,AKL_A131128850_SS-19_Blue,3975.0,1,3975.0,100147832,Women's Fashion,Unknown,0.0,Cash_on_delivery,Net,3975,2016-07-01,153
211652,canceled,2016-07-01,ihijab_PN025,639.0,1,1269.0,100147833,Women's Fashion,Unknown,0.0,Cash_on_delivery,Gross,639,2016-07-01,154
211653,canceled,2016-07-01,bed&rest_Danika 3D,630.0,1,1269.0,100147833,Home & Living,Unknown,0.0,Cash_on_delivery,Gross,630,2016-07-01,154
211654,completed,2016-07-01,kcc_krone deal,360.0,1,360.0,100147834,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Net,360,2016-07-01,43
211655,refund,2016-07-01,kcc_glamour deal,320.0,1,320.0,100147835,Beauty & Grooming,C-MUX-31510,0.0,Cash_on_delivery,Valid,320,2016-07-01,43
211656,canceled,2016-07-01,VITAMIN_KOJIC ACID WHITENING CREAM,280.0,1,280.0,100147836,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Gross,280,2016-07-01,155
211657,refund,2016-07-01,PHILIPS_HP8600_32,2950.0,1,2950.0,100147837,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Valid,2950,2016-07-01,156
211658,completed,2016-07-01,b&d_Citrus Juicer CJ650,3000.0,1,3000.0,100147838,Appliances,Unknown,0.0,Cash_on_delivery,Net,3000,2016-07-01,157
211659,canceled,2016-07-01,vitamin_Kojic Acid Whitening Face Wash,280.0,1,280.0,100147839,Beauty & Grooming,Unknown,0.0,Cash_on_delivery,Gross,280,2016-07-01,155
